userid,tweet
1513632851744501768,@PublicPriestley Nope
1513632851744501768,"@JeremyVineOn5 @SangitaMyska @mikeparry8 Pathetic Jeremy

Can you go a SINGLE show without mentioning Prince Harry? 

Obsession"
1513632851744501768,@Jacob_Rees_Mogg I wish you would
1513632851744501768,@ArchewellBaby 😢😢😢
1513632851744501768,"2 corrupt tw*ts of the day 

Boris and Stanley Johnson"
1513632851744501768,@Rob__Friar @BorisJohnson @Conservatives Corrupt tw*ts
1513632851744501768,@Dean24148909 Fascist bi**h
1513632851744501768,"This front page sums up cesspit Britain 2023

#Refugees #ToryCorruption"
1513632851744501768,Today’s tw*t of the year : Boris Johnson
1513632851744501768,Chris Rock doesn’t get slapped enough
1513632851744501768,@JamieoJohnson The slave mentality runs deep in this one
1513632851744501768,@DJmissGripper Grotesque ghoul
1513632851744501768,"Dr Gabor Mate is an world renowned expert in trauma &amp; addiction. Who has helped millions of people with his work. 

But sure thing Karen with your IQ of less than zero, we’ll go with your opinion of Prince Harry 🙄"
1513632851744501768,@timtheluddite @Otto_English Spot on 👏👏
1513632851744501768,"@SueSuezep He’s beyond repulsive 

#BorisJohnson"
1513632851744501768,"@angelalevin1 You and your followers are too thick to get it

P.s Jimmy Saville, Angela"
1513632851744501768,"@lorrainemking Ah bless he thinks by cheering on the racist Royals it will make him white. 

No Chris, the Royals still think you’re lower than pond life due to your skin colour."
1513632851744501768,"@Otto_English Funny way of cancelling Easter when the Easter eggs were in the shops on Boxing Day

These mob rousing pricks need to STFU quite frankly."
1513632851744501768,"@elliespence61 It’s a huge con. Monarchy, religion, all this crap. It’s about power and wealth and nothing more. 

They know it. We know it. And yet the charade goes on."
1513632851744501768,@musichealme22 @isexton I care. I care that my hard earned taxes are keeping these parasites and their mistresses in jewels.
1513632851744501768,@reece_dinsdale That would assume he has a conscience. Which he doesn’t. Everyone who’s known him has said Boris Johnson is amoral. And a pathological liar.
1513632851744501768,@Jacob_Rees_Mogg Please go away.
1513632851744501768,"Today’s tw*t of the day. 

No, tw*t of the decade

The morally repugnant Boris Johnson. 

I loathe this con man to the depths of my soul. And beyond. 

#PartyGate #COVID19"
1513632851744501768,"Today’s tw*t of the day

Yes folks I know he was featured yesterday but he’s the gift that just keeps on giving ….

#30pLee 

Do read the comments to the original tweet."
1513632851744501768,@LeeAndersonMP_ You’re absolutely bonkers
1513632851744501768,"Probably because he’s a nasty tw*t who spends his life hating his own son 

#PrinceHarry #KingCharlesTheCruel"
1513632851744501768,"@BernardMcEldown @bbcquestiontime Everybody needs to stop watching @bbcquestiontime 

Boycott is the only way to stop this weekly dangerous nonsense"
1513632851744501768,@SuellaBraverman What bollocks are you talking now ? You fascist tw*t
1513632851744501768,"Daily Fail going full Q Anon this morning ……..

So predictable 

Have they got David Icke on speed dial? 

#PartyGate #SueGray"
1513632851744501768,"@chalkypj Just following the Trump playbook. 

It’s so predictable how the Tories / their Nazi media are going to play for the next election."
1513632851744501768,@BBCNews Oh f*ck right off Daily Fail
1513632851744501768,"So why haven’t the fuckers been ARRESTED yet??

What kind of country are we living in? 

😡 

#PPEScandal #MichelleMone"
1513632851744501768,"@dave43law Divide and rule. Pitting the people against eachother. 

Classic power tactic. It was ever thus. 

By nasty tw*ts"
1513632851744501768,"Today’s tw*t of the day: #30pLee 

Tbh he features quite frequently in the tw*t gallery"
1513632851744501768,@Baddiel Hear hear 👏👏
1513632851744501768,"@Eyeswideopen69 @sheilascoular They think this far right a**e licking will make them white. 

It won’t. 

I’m a woman of colour &amp; these 2 along with Priti Patel have serious psychological issues which they’re inflicting on the nation."
1513632851744501768,@Tessadunlop Not we. They
1513632851744501768,"Here’s what the Tories really think of us ………

#CovidInquiry"
1513632851744501768,"@Jacob_Rees_Mogg So it would only not have been a stitch up had Sue Grey full supported the Tory Party forevermore? 

God you’re thick. Have you been taking lessons from Donald Trump?"
1513632851744501768,@DJmissGripper @KemiBadenoch Kemi Badenoch is not a woman. She’s a fascist monster.
1513632851744501768,@pritipatel @annetteashley61 @Vbiruta @RwandaInUK @UKinRwanda @RwandaMFA @ukhomeoffice @omardaair Dickhead
1513632851744501768,"@KEdge23 When all else fails shout “Conspiracy theory” in your best Trump voice.

You muppet."
1513632851744501768,@maltravers2011 Oh do shut up with this inane paedophile defending bollocks ffs.
1513632851744501768,@peterpalmer901 @Labour4Republic I’ll repeat : grow up Peter.
1513632851744501768,"@carolynharris24 She’s thick. 

That’s about it."
1513632851744501768,"@scobie Green energy so Kate wears ……. Green

Please make this farce stop 🙈🙈"
1513632851744501768,@peterpalmer901 @Labour4Republic Grow up Peter.
1513632851744501768,"@maltravers2011 Put a sock in it. There is photographic evidence of Prince Andrew groping underage girls on fancy Yachts. Photos of him seeing an underage girl out of Epstein’s mansion, 

Jimmy Saville was never convicted by a jury. Are you going to defend him too?  Sick."
1513632851744501768,@LouCoo65 @maltravers2011 👏👏👏👏👏
1513632851744501768,@LouisUksov Perhaps. But only for those easily distracted.
1513632851744501768,"@reece_dinsdale It gets better as Boris Johnson has spent the morning giving speeches how he will not support Sunak’s Windsor Agreement

I love to see it"
1513632851744501768,"@peterpalmer901 @Labour4Republic Nonsense. Those close to him, &amp; those in the charity and showbiz world knew full well. They have admitted as much. 

But Saville &amp; his vile crimes were covered up because he was bringing the money in"
1513632851744501768,"@SurprisedWhy @Labour4Republic Mountbatten was a notorious paedophile. Charles was extremely close to him. 

This family is dark &amp; twisted at its core."
1513632851744501768,"Oh look, here’s King Charles with his pal Jimmy Saville

The same King Charles who’s just given his paedophile brother,Prince Andrew, his own son’s cottage

Who was pals with Ghislaine Maxwell currently in jail for child sex trafficking

#AbolishTheMonarchy 

#CoronationMyArse"
1513632851744501768,"For those at the back, India is currently keeping Putin’s Russia going 

India under Modi is a far right country which persecutes Muslims, Jews, Christians &amp; other minority faiths and has just banned a BBC documentary exposing this 

Where’s Rishi Sunak’s wife from again?"
1513632851744501768,"@JamesCleverly @DrSJaishankar I’m sure the racists of Britain are delighted. They voted Brexit because they didn’t want to live next door to a Polish person

And will now be living next door to a brown person

Oh the delicious irony 😊"
1513632851744501768,"@LynnPavitt Charles is a vindictive, petty man. 

Poor Harry having a father like that."
1513632851744501768,"@X100pack @CloudNuggie People are allowed to talk about whatever they choose 

You’re making the Squad sound like a cult. Stop."
1513632851744501768,"@CloudNuggie They’re both so incredibly ….. boring 

Mediocre, tedious, uninspiring and just …. Boring"
1513632851744501768,@RepRaskin We love you Jamie 🙏🏼🙏🏼
1513632851744501768,"@danwootton Of course you prefer the paedophile Prince Andrew. I wonder why that would be Dan?

Birds of a feather flock together 

#Nonce"
1513632851744501768,@Iromg How did your painful colonoscopy go?
1513632851744501768,"@KayBurley @Tessadunlop BREAKING NEWS Kay: 

NOBODY CARES"
1513632851744501768,@elliespence61 I have given the Archbishop a piece of my mind. He could do with it.
1513632851744501768,"@MrMaximilan The Windsors are simply a pathetic, trashy, dysfunctional family. 

Morally corrupt, irrelevant and quite frankly incredibly boring. 

Diana &amp; Harry were the only decent ones - &amp; look at their treatment. 

#AbolishTheMonarchy"
1513632851744501768,@owen_whiteley Love it 😊
1513632851744501768,"@patty94217388 @angelalevin1 He certainly does. Ecstatically happy. Must be all the sex he’s getting. Unlike you and Angela here

Stay bitter 😊"
1513632851744501768,@JSten2015 The words Ravishing and Camilla are an impossibility
1513632851744501768,"Tbh Justin, I’d rather you focussed your prayers on the thousands of kids in this country living in abject poverty. 

On the elderly who can’t afford heating

On the people committing suicide because of bills

Failing that- I suggest you re-read your Bible

&amp; check in with Jesus"
1513632851744501768,"@JustinWelby @RoyalFamily Have you addressed the issue of the far right holding events in your churches yet? 

God loved his Son, the Bible says. As a Christian do you not think it’s your duty to tell Charles to behave in a similar manner towards his son Prince Harry? 

Where do you stand on adultery?"
1513632851744501768,"@SophiaBrit876 @MerseyPolice - you know all about this kind of thing don’t you? 

Disciplining &amp; sacking black staff. Even the ones who were the victims of domestic violence. 

#MerseysidePolice"
1513632851744501768,"It would appear that King Charles is doing his utmost in 4 months to completely destroy the monarchy

If he doesn’t want to be King all he has to do is say…

Choosing the paedophile over his own son - dear oh dear"
1513632851744501768,@PolitlcsUK @piersmorgan Never thought I’d see the day when I want to shake Matt Hancock by the hand.
1513632851744501768,"@KayBurley @Tessadunlop @Jack_Royston You can’t evict someone who left years ago. 

Are you thick?"
1513632851744501768,"@RoyalReporter Here’s a little tip Dick: with you not being v bright) : if you think endlessly tweeting stories about Charles’s callous behaviour towards his son Prince Harry is going to increase his popularity, you &amp; he are mistaken. 

The world is watching this shit show

#AbolishTheMonarchy"
1513632851744501768,"How the fuck do you evict people who left years ago? 

The Daily Mail &amp; King Charles - as thick as mince. No, thicker. 

#Frogmore"
1513632851744501768,@RoyalReporter @ianvogler And nobody cares 😴😴😴
1513632851744501768,"@angelalevin1 The paedophile Prince Andrew can have it. 

H &amp; M are in their huge Californian mansion living it large 

Stay bitter 😊"
1513632851744501768,"@lorrainemking It’s ok. Harry &amp; Megan are in their Californian mansion in the sunshine with their 2 children. 

The Royal palaces &amp; “cottages” can house as many immoral paedophile, sex offenders &amp; sex traffickers as they like. 

The whole world knows the Royal family for the cesspit it is."
1513632851744501768,@GodReigns8 @RoyalReporter It’s not trolling when my taxes are paying for this shite
1513632851744501768,@Sunshine4Love @RoyalReporter Because they’re bone idle and don’t know how to dress for work
1611056661564690440,"Yet, I would trust and believe anything @FoxNews says ANY DAY over CNN OR MSNBC!"
1611056661564690440,Go Tucker go! #J6 @TuckerCarlson
1611056661564690440,@davidcoverdale 😂😂😂😂😂
1611056661564690440,"Good God! Meathead @robreiner turns 76 today. 

TDS much Meathead?

🤔🤔🤔🤔🤔🤔"
1611056661564690440,What are you talking about? It’s tacky as well. Wear some decent shoes with this dress.
1611056661564690440,Hard to choose. There’s something wrong with each of them. 🫤
1611056661564690440,Led Zeppelin ❤️
1611056661564690440,I don’t ever use the N word about black people but this thug asshole black kid is a total N****R and he should be tried as an adult!!
1611056661564690440,"Biden was a DICK then, is a DICK now and will ALWAYS be a DICK!!

Biden is an assclown!!

🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡"
1611056661564690440,UGH! My thoughts and prayers go out to the family of #GaryRossingtonthe last founding member of Lynyrd Skynyrd. I started listening to them in high school &amp; thought they were awesome! Fly high free bird.
1611056661564690440,Munchausen by proxy!
1611056661564690440,What the fuck planet is this motherfucker living on? There was just a vile piece of shit illegal alien who violently assaulted a female border patrol agent. #HakeemJeffries you piece of shit get your fucking facts straight!
1611056661564690440,"@RepJeffries is a vile piece of shit who called our former president (I believe) the grand wizard of the KKK! Again, I believe there was a political democrat WHO WAS a grand wizard in the KKK! Jeffries is an evil, evil man!"
1611056661564690440,"The Chris Rock special on Netflix is right on the money! I highly recommend watching it! He is HILARIOUS!

(it may be too WOKE for some of you pansies)"
1611056661564690440,I have been a LONG time fan of @foxnews. The propaganda bullshit coming from MSDNC &amp; the Clinton News Network about Fox’s “lies” are such garbage! I would completely trust anything that comes from Fox over MSNBC &amp; CNN ANY DAY!!
1611056661564690440,Here is a sunset from my father’s home. Notice no snow and it will be 88 today in sunny Orlando! 🌞 https://t.co/srVuTqpX6P
1611056661564690440,POTUS 46!! Go to East Palestine and tell those people you care about them and are willing to help them in any way possible. You should be giving reparations to THESE PEOPLE instead of blacks and giving billions to Ukraine! Think about the US for a change!!
1611056661564690440,Mayor Pete: What does saying that @TuckerCarlson doesn’t know the difference between a TJ Maxx and Kohl’s have to do with how you are doing your job? IT DOESN’T! YOU TOTALLY &amp; COMPLETELY SUCK AT YOUR JOB! (you just don’t know how to treat people &amp; are incompetent)
1611056661564690440,"I don’t understand why when celebrities have babies they show us pictures of a finger a head or a hand. It’s like we don’t believe they were pregnant. Show us a picture, a WHOLE picture of your baby or don’t bother! It’s ridiculous!! 🙄🙄🙄🙄🙄"
1611056661564690440,Happy heavenly birthday to Andy Gibb. Oh my gosh he was so beautiful! He would have been 65 today! 😢 https://t.co/vSlZZzumt5
1611056661564690440,"You must be joking!

Heilemann got crushed!

Way to go @rustyrockets!

😂😂😂😂😂😂😂😂"
1611056661564690440,Trump should have never been impeached! NEVER!!! It was BULLSHIT!! The crap with Ukraine and 1/6. January 6 was a set up because Pelosi’s kid was there filming it. I will NEVER vote for another democrat as long as I live. (Won’t vote Trump again either!)
1611056661564690440,"A big fat ZERO!

Prayers to you @RepRaskin for a speedy recovery on your cancer."
1611056661564690440,You know what @RepAOC? I have a 19 year in Florida who has been unemployed since January when he got laid off from Orlando Amazon. He recently got rehired at Amazon in Deltona almost an hour away. You are so despicable and disrespectful! Awful!
1611056661564690440,There really is something wrong with her. 🤔
1611056661564690440,"While I would never vote for him, I wholeheartedly stand behind him and support him during his fight with depression. I was diagnosed with depression at 15. I’m 51 now and it is a struggle! Prayers to him!"
1611056661564690440,@AOC obviously you or your family have been victims of a violent crime otherwise you would want the thug that committed that crime to get the maximum penalty. Why do stupid liberals want to comfort the criminal thugs? You people suck!
1611056661564690440,😂😂😂😂😂😂😂😂😂
1611056661564690440,"Can’t believe it will be 41 years in a couple of weeks! I live pretty close to Leesburg, FL and remember it like it was yesterday!

😭😭😭😭😭😭😭😭😭😭"
1611056661564690440,An oldie but a goodie Get Ready!
1611056661564690440,Love Creed but I gotta say Aerosmith!
1611056661564690440,"Hey dickweed Biden! My friend Abbie died from an overdose of fentanyl on December 18, 2022!

This was YOUR FENTANYL! What the fuck does it matter where it came from? You still chuckled at it!

You are such a fucking ASSCLOWN! 🤡🤡🤡🤡🤡🤡

🤡 🤡🤡🤡🤡🤡🤡🤡🤡🤡"
1611056661564690440,"What in the hell is toxic masculinity anyways @SecondGentleman? 

I think it’s more fake liberal shit!! Come and do an interview on @FoxNews!! They will set you straight! MSDNC are wussies!"
1611056661564690440,Love you Mrs. O! Hope you are doing well! 😃
1611056661564690440,Get Ready
1611056661564690440,The Thing That Should Not Be
1611056661564690440,Eagles
1611056661564690440,Cemetery Gates
1611056661564690440,My first Led Zeppelin record. 10
1611056661564690440,Impossible to choose. 🫤
1611056661564690440,Heaven Beside You
1611056661564690440,Yay! Murtaugh is GUILTY!!! https://t.co/actrXd8yB8
1611056661564690440,You are a complete fool! Florida is beautiful! Maybe that’s why Walt decided to build here. And another thing—Walt Disney World is not in Orlando! It’s in Lake Buena Vista. Can’t believe I used to watch you on MSDNC! ICK! 🤮
1611056661564690440,"OMGOSH! I ❤️❤️❤️ed #Musicland in the Altamonte Mall in Altamonte Springs FL in the 80s and early 90s. But I ❤️ even more having Apple Music and listening to whatever I want, when I want!! 🎼"
1611056661564690440,"I just saw that @SenFeinstein is hospitalized for shingles. She is still a liberal, right? Don’t the liberals go crazy if you’re not vaccinated? She should have been vaccinated for shingles. My best to the senator."
1611056661564690440,I ❤️ Footloose and Top Gun (original)
1611056661564690440,@sunny you sit there and say “no one should be above the law”. How many thugs are being let out of jail left and right and committing more crimes. A family of FOUR was just killed by a piece of shit who should have been kept in jail for previous felonies!
1611056661564690440,This person👇…..🤮🤮🤮
1611056661564690440,Come down to Orlando. 86 and sunny! 🌞
1611056661564690440,😂😂😂😂
1611056661564690440,@Rollin_Memories Actually I believe he was born in Sayreville 🤔
1611056661564690440,"I am completely disgusted with Hersheys! There are so many real women out there that inspire lives everyday! Why celebrate a fake, surgically created woman I will never know. Why not Rosa Parks, a woman who made a difference? #BoycottHersheys"
1611056661564690440,Oh hell yeah!
1611056661564690440,Didn’t get to vote but I would’ve said Dream Evil.
1611056661564690440,I ❤️❤️❤️ both these gentlemen Rainbow with my favorite lead singer that they had #Dio and one of my all time favorite bands #Dio. OMGOSH I really miss him.
1611056661564690440,I ❤️❤️❤️this!!! 😍😍😍
1611056661564690440,Sure it may be a “bullshit factory” but it gets the ratings doesn’t it?
1611056661564690440,I don’t know your music but I remember when you were on #AllyMcBeal and you and #Portia were dancing. WOW! 😍
1611056661564690440,Melania is so beautiful! 🇺🇸
1611056661564690440,UGH! He was SO beautiful! 😢
1611056661564690440,Operation Mindcrime-Queensryche
1611056661564690440,Back In the USSR-Beatles
1611056661564690440,Loved this one. ❤️❤️❤️
1611056661564690440,"Kiss
Aerosmith
Deep Purple 
ZZ Top"
1611056661564690440,Motley Crue
1611056661564690440,I drink alone-George Thorogood
1611056661564690440,"I am a republican who lives in Florida! For one thing, the “don’t say gay” bill DOESN’T EVEN HAVE THOSE WORDS IN THE BILL! For another thing, my brother in law &amp; his partner moved down here from NC. Also, I have several pride tattoos on my body! So there! 😝"
1611056661564690440,"You Make Lovin’ Fun

RIP Christine"
1611056661564690440,"@lindyli I mean, Democrats want to act like the moral compass, though, they let murderers out of prison because of their skin color, encourages their president to drop the A Bomb on the capital of Russia, encourages people to crush babies heads in with bricks calling it “women’s rights”"
1611056661564690440,"@Incubatedideas @grbusinaro @lindyli And by the way, We don’t take them out of the womb and smash their heads in bricks calling it “Women’s rights”. unlike foolish Demonic Democrats with no moral compass."
1611056661564690440,"Nah! Not yet today! I had 3 sons but finished the first one off yesterday. I am still quite stuffed so I am guessing I will start on my middle child tomorrow. The oldest one was quite tasty! He tasted like chicken! 😂😂😂

🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄"
1611056661564690440,I am a republican and I have the utmost compassion for both President Biden and Senator John Fetterman. I have a 20 year old son &amp; he’s been suffering from stuttering since 4yo. I’ve also suffered with mental illness since 15yo. They AFFECT our entire family.
1611056661564690440,"@BlueGirl714 Yeah, I was an English major. I made a *mistake*. Wii kant al bee perfekt al thee tyme lik ewe. 

Tanks agin fur ponting et owt forr mee! 

🙄🙄🙄🙄🙄🙄🙄"
1611056661564690440,😂😂😂😂😂
1611056661564690440,Oh yay! I ❤️ @foxnews and don’t care about the Dominion lawsuit or anything. Obviously no one is even watching @CNN or @MSNBC to see what the wackos are even saying about @FoxNews!
1611056661564690440,"Even though I am a republican and did not support John Fetterman for PA senator, I personally think he’s a hero for coming forward and acknowledging his mental illness. I never understood the stigma about it but hopefully that stigma can finally go away! 🤔"
1611056661564690440,Um… I am a republican and I do not ever make light of anyone’s mental illness. I have suffered from mental illnesses since I was 15. I’m 51 now. It is a hard struggle! I am praying for John Fetterman every day. It doesn’t matter d or r. It effects everyone.
1611056661564690440,I was a registered democrat for many years living in Florida. I voted for Bill Clinton and Obama. I wouldn’t vote democrat now if you paid me a trillion bucks. The wokeness absolutely sucks! Love the “don’t say gay” bill. 😂😂
1611056661564690440,Can’t make this shit up. 😂
1611056661564690440,@Danak65 OMG! That’s like asking who your favorite child is. 🤔🤔🤔
1611056661564690440,Definitely Styx! 😃
1611056661564690440,I have the boxed set of the original #Roseanne show. I binged watched it all day! That show is a billion times better than any of the shitty #TheConners on today! I ❤️ you #RoseanneBarr!
1611056661564690440,Total understatement!
1611056661564690440,Pyromania
1611056661564690440,"Somebody Get Me A Doctor
Van Halen"
1611056661564690440,Dr. Feelgood Motley Crue
1611056661564690440,OMG! He was so beautiful! 🥰
1611056661564690440,UGH! I hate that my hometown newspaper is so liberal. 🙄
1611056661564690440,@ananavarro is the biggest piece of fucking shit! You are a total bitch! Trump will never go on trial so sit and spin bitch! 😡
1611056661564690440,I love @davidcoverdale  it I have to say Boston. ❤️❤️❤️
1611056661564690440,Peace Sells!
1611056661564690440,The Jean Genie. I miss David Bowie sooooo much! ❤️❤️
1611056661564690440,Definitely Master of Puppets!
1611056661564690440,Tough one but I’ll say Van Halen!
1611056661564690440,Definitely Rock &amp; Roll Over!!
1611056661564690440,"I sing that to my 20 year old kid when I want to drive him crazy!!

😂😂😂😂😂😂😂😂😂😂"
1611056661564690440,Way back when I actually watched the Grammy’s.
1611056661564690440,As much as I ❤️❤️❤️ @adamlambert he will never be a replacement for Freddie! Adam is an awesome entertainer and I watch season 8 American Idol all the time because he was so talented but I really miss Freddie!
1611056661564690440,I am a native Orlando Floridian and I love Florida and will never leave. This is why people don’t watch @MSNBC and I’ve never heard of this stupid doctor anyways. I am a proud native Floridian and a proud supporter of @RonDeSantisFL!
809958983758974976,@StarryNekoART I managed to get one &gt;w&lt;
809958983758974976,"@SuiWholesome I have an idea, but you tell me"
809958983758974976,@SuiWholesome I'm curious to see what you say ♥
809958983758974976,@NyxTheNeko So pretty. Which mods did you use?
809958983758974976,@akinorus those type of instant noodles are soooo goood! I love the udons noodles
809958983758974976,OoO I want these 💙
809958983758974976,"Post yourself &amp; an anime character with the same zodiac sign as tou!!

Kanao Tsuyuri and I share the same zodiac, the Taurus. I love her gentle soul and am so happy to share the same birthday month of May with her. https://t.co/nEhwJgiWlH"
809958983758974976,@akinorus 6
809958983758974976,@StarryNekoART B for me ♥ but I love A as well.
809958983758974976,@PutABirdOnItNow Hokkaido is a place in Japan. I suppose it's where this type of ice cream originated
809958983758974976,Saw that next door they had a Japanese ice cream shop. Got the Hokkaido coffee n cream. So good &gt;w&lt; https://t.co/AfiHLLr5nk
809958983758974976,"Had some Korean fried food tonight and soju. It was super good. Got butter honey chicken, kimchi rice, pickled reddish, and Korean fish cake &gt;w&lt; https://t.co/ic2uRZflNs"
809958983758974976,Goes through dms to clean them up. Sees dms of people wanting to be friends then never hears from them again....this is fine... https://t.co/vRSYOt2svM
809958983758974976,"@RaddFoxx I mean, I've bee. Sick with covid sooo..."
809958983758974976,Sorry for being so quiet. Covid has been kicking my butt and my mental state keeps drawing me away from wanting to stream. Hopefully I'll be back in a few days.
809958983758974976,"@Arihel_EN Yup cuz sometimes I feel guilty for doing nothing. My body be telling me to rest while my head be like, ""why are you so lazy! You need to be productive and so something"" x.x"
809958983758974976,@Nikoru_Rose https://t.co/Iw8L9dYK5H
809958983758974976,"FETISHES 🔞
1. No
2. No
3. Yes
4. No
5. Yes &gt;w&lt;
6. No
7. Heck yeah
8. Oh yes &lt;3
9. Heck yeah
10. Sure
11. Yes &lt;3
12. No
13. No thanks
14. Ill try it
15. Sounds fun
16. Yes! 
17. No
18. No x.x
19. yikes no
20. no thanks
21. They look sexy. I wouldn't mind having some fun with them"
809958983758974976,@SuiWholesome heaven for sure &lt;3
809958983758974976,@Yami_Umai noooooo! https://t.co/DkQZSR6F25
809958983758974976,@ShinaStark 🦑
809958983758974976,@SuiWholesome you have won my heart. especially with the espeon. i have an umbreon to match &gt;w&lt;
809958983758974976,@TheOmenKae Sounds like a nice night
809958983758974976,@SuiWholesome https://t.co/BM9qcR967q
809958983758974976,@DrCatBoi I wouldn't say you are a bad person..more of just afraid to get hurt
809958983758974976,"YOUR TYPE GAME

- hot
- nerdy
- no
- hell yeah
- no
- no
- yes
- comfy
- 5 -10 years
- yes
- sure
- yes
- yes
- they seem pretty cool. Would have to get to know them first before making any decisions.
- yes

REPLY TO THIS TWEET AND ILL SEND YOU THE QUESTIONS"
809958983758974976,@Spirit_Warden I'd love to see and answer these questions myself
809958983758974976,Decide to do the twitter circle again. Do you see yourself on here? ❤️ https://t.co/DSUkQFSTB1
809958983758974976,@vivianevalenta id love to see a video on how you make these. they are soo adorable &lt;3
809958983758974976,"@shitsugen_moro yeaah like, thousands of dollars work x,x 1k for each base, another 1k for the rigging, and who knows how much for all the expressions, hands and legs movements, but it all looks sooo gooood."
809958983758974976,He looks sooo gooood! 😍 I cant wait to play him &gt;w&lt;
809958983758974976,omg this is amazing! maybe someday i will have money for something like this T.T
809958983758974976,@AE_Cerberus I already know I was diagnosed with depression for a long time now. Im already on meds to help. not really sure what else other can help with.
809958983758974976,"Which petnames do you like to be called?

- yes please
- please no
- no x/x
- I don't mind it
- sure 
- yes
- no
- yes 
- yes
- yes
- yes
- Please &gt;w&lt;
- no
- no
- yes
- no
- yes &lt;3
- noooo
- eh yes i suppose
- yes
- its ok
- its ok

comment an emoji for the questions"
809958983758974976,@Donuteatdoodle congrats on the 400 followers! https://t.co/Iw8L9dYK5H
809958983758974976,https://t.co/jagdKou9Rk
809958983758974976,"Won't lie, this is surprisingly accurate... https://t.co/9SqsCHXTJW"
809958983758974976,@TheOmenKae im very curious and might have to do this as well
809958983758974976,"@VexusVile why dirty a plate when you got a perfectly good plastic plate that it came on lol also, that looks delicious &gt;w&lt;"
809958983758974976,@Kosperry try northern cali as well.
809958983758974976,I forgot to post this. We got some snow the other day! It was so pretty https://t.co/EJcxvOcPOW
809958983758974976,Head pats please https://t.co/eapcDRVdQM
809958983758974976,"I went to this place last week and forgot to take pics. This is pretty much what I got and it was amazing! If anyone has a change to go here, try it!"
809958983758974976,@astrafera yoooo i had that place last weak!! it was the bomb! I want to go back soon. The egg tarts as so flipping good T0T
809958983758974976,"hmmm who wants to watch me play Sons of the Forest tonight? I've been itching to play it. I've just been a bit too scared to play it by myself. Chat, will you keep me company? #sonsoftheforest #VtuberUprsing #Vtuber https://t.co/BsPZRe3dCy"
809958983758974976,"@bbshanzu well, like it says, i like helping people when i can. I am more group orientated then working by myself. I'm a good fit for customer service due to the fact I like helping customers find what they need. I also love doing different arts to express myself."
809958983758974976,@bbshanzu I'm an infp as well!
809958983758974976,@WulfGrimTV true but i want to play more and do more of the story
809958983758974976,Buys the game Sons of the Forest in excitement. Sees how much scarier the game is. Cant find anyone to it with. 🥲 The building in the game is so good and the environment is so pretty. I just want someone to play with 😭
809958983758974976,@SuiWholesome https://t.co/oW3iBseIZl
809958983758974976,"@TheFigen_ omg this girl annoys the f out of me. Food is food. I hope that boy runs from that girl cuz if she is like that with just a sandwich, I'm scared to see her attitude with other things"
809958983758974976,"@PuppyyPawss Depends on what part of cali. But yeah, the please that its been hailing and snowing is very uncommon."
809958983758974976,@RykoiGarou sounds like an interesting game. do tell us more lol
809958983758974976,@torakaru_VT why does just a change of hair style make me act up. then there is THIS part https://t.co/MOyQsEUP78
809958983758974976,"@TheOmenKae Everything is going to be ok. Storms blow ever. Sure the problem won't be solved, but at least it will give everyone a time to breath and think. Hopefully twitter will calm down by then. https://t.co/M4wKRD0Xod"
809958983758974976,@FunStarHumour what a good boy! He better be gettin all the treats for workin this hard ❤️
809958983758974976,@EnjoHisaki wwwhy!? please take care of yourself x.x selfcare is very important https://t.co/8sANuu7iNY
809958983758974976,"@HazeTheFox @SilvySpark @ZombieInternet Everything has a price. You want to live? Something has to die. It's shitty, but it's life. Full of grey areas and so many battles. Who and what you fight is your own choice. I'm not gonna make everyone happy, but I can make my small community happy. Just for a moment (3/3)"
809958983758974976,"@HazeTheFox @SilvySpark @ZombieInternet So the companies are the ones who are keep popping out ideas and slapping her name on them. All in the name of profit. True, people could stop buying her stuff, but she is still going to make money for a long time. (2/?)"
809958983758974976,"@HazeTheFox @SilvySpark @ZombieInternet It's not as black and white or simple as that. From a business perspective, they know she is successful with her ideas. So they are going to keep funding her. She wasn't going to make the Fantastical Beasts movies, but they pushed her too. (1/?)"
809958983758974976,"@SilvySpark @Cat_Food_Feed @HazeTheFox @ZombieInternet No matter what I say, everyone will say I am wrong. I am still fighting the battle in my own way. Why are people making enemies out of allies? A game that gave her money no matter if someone or no one bought it. She already got the money as soon as the started writing the draft."
809958983758974976,"@Cat_Food_Feed @SilvySpark @HazeTheFox @ZombieInternet Sure we could just not buy the game. But she is going to make her money either way. Even if they decided to cancel selling the game and no one bought it, she already got her percentage/ cut of money. We need to put people in power that can stop people like her."
809958983758974976,@Cat_Food_Feed @SilvySpark @HazeTheFox @ZombieInternet what about the billions of dollars in royalties she is still getting from royalties from all the companies? where can we shop and not support her? Somewhere I can get affordable groceries and that covers my insurance for medicine. Not to mention somewhere that isn't miles away.
809958983758974976,"@SilvySpark @HazeTheFox @ZombieInternet By improving, we vote and speak out/ protest. Our voices must be heard or nothing is going to be done about these problems. You have to call government offices, write letters and emails. Boycotting is damn near impossible for her with how many places her greedy hands are in."
